,orf,inchiKey
43078,YPL119C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43079,YPL119C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43080,YPL119C,CWPGNVFCJOPXFB-UHFFFAOYSA-N
43081,YPL119C,CWPGNVFCJOPXFB-UHFFFAOYSA-N
43082,YPL119C,NUAJSCFXZDPNDB-UHFFFAOYSA-N
43083,YPL119C,NUAJSCFXZDPNDB-UHFFFAOYSA-N
43084,YPL119C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43085,YPL119C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43086,YPL119C,PCZOHLXUXFIOCF-BXMDZJJMSA-N
43087,YPL119C,PCZOHLXUXFIOCF-BXMDZJJMSA-N
43088,YPL119C,PCZOHLXUXFIOCF-ZYFIBHMZSA-N
43089,YPL119C,PCZOHLXUXFIOCF-ZYFIBHMZSA-N
43090,YPL119C,PCZOHLXUXFIOCF-RZIVEKHBSA-N
43091,YPL119C,PCZOHLXUXFIOCF-RZIVEKHBSA-N
43092,YPL119C,PCZOHLXUXFIOCF-YIHZSZSYSA-N
43093,YPL119C,PCZOHLXUXFIOCF-YIHZSZSYSA-N
43094,YPL119C,BYBLEWFAAKGYCD-UHFFFAOYSA-N
43095,YPL119C,BYBLEWFAAKGYCD-UHFFFAOYSA-N
43096,YPL119C,MCCACAIVAXEFAL-UHFFFAOYSA-N
43097,YPL119C,MCCACAIVAXEFAL-UHFFFAOYSA-N
43098,YPL119C,NWIBSHFKIJFRCO-WUDYKRTCSA-N
43099,YPL119C,NWIBSHFKIJFRCO-WUDYKRTCSA-N
43100,YPL119C,UDKVBVICMUEIKS-UHFFFAOYSA-N
43101,YPL119C,UDKVBVICMUEIKS-UHFFFAOYSA-N
43102,YPL119C,KWVISVAMQJWJSZ-UHFFFAOYSA-N
43103,YPL119C,KWVISVAMQJWJSZ-UHFFFAOYSA-N
43104,YPL119C,KWVISVAMQJWJSZ-WUBAUXGGSA-N
43105,YPL119C,KWVISVAMQJWJSZ-WUBAUXGGSA-N
43106,YPL119C,KWVISVAMQJWJSZ-VKROHFNGSA-N
43107,YPL119C,KWVISVAMQJWJSZ-VKROHFNGSA-N
43108,YPL119C,KWVISVAMQJWJSZ-HCNCMGDQSA-N
43109,YPL119C,KWVISVAMQJWJSZ-HCNCMGDQSA-N
43110,YPL119C,KWVISVAMQJWJSZ-WTRFRPNVSA-N
43111,YPL119C,KWVISVAMQJWJSZ-WTRFRPNVSA-N
43112,YPL119C,FOCVUCIESVLUNU-UHFFFAOYSA-N
43113,YPL119C,FOCVUCIESVLUNU-UHFFFAOYSA-N
43114,YPL119C,REJLGAUYTKNVJM-UHFFFAOYSA-N
43115,YPL119C,REJLGAUYTKNVJM-UHFFFAOYSA-N
43116,YPL119C,REJLGAUYTKNVJM-SGXCCWNXSA-N
43117,YPL119C,REJLGAUYTKNVJM-SGXCCWNXSA-N
43118,YPL119C,REJLGAUYTKNVJM-DZKHCDKFSA-N
43119,YPL119C,REJLGAUYTKNVJM-DZKHCDKFSA-N
43120,YPL119C,NHWUIIRFZPLHSQ-GBSFPWIZSA-N
43121,YPL119C,NHWUIIRFZPLHSQ-GBSFPWIZSA-N
43122,YIR012W,XRECTZIEBJDKEO-UHFFFAOYSA-N
43123,YIR012W,XRECTZIEBJDKEO-UHFFFAOYSA-N
43124,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43125,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43126,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43127,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43128,YIR012W,APKFDSVGJQXUKY-ABNSSFQBSA-N
43129,YIR012W,APKFDSVGJQXUKY-ABNSSFQBSA-N
43130,YIR012W,APKFDSVGJQXUKY-UHFFFAOYSA-N
43131,YIR012W,APKFDSVGJQXUKY-UHFFFAOYSA-N
43132,YIR012W,APKFDSVGJQXUKY-INPOYWNPSA-N
43133,YIR012W,APKFDSVGJQXUKY-INPOYWNPSA-N
43134,YIR012W,APKFDSVGJQXUKY-UPWJBAEMSA-N
43135,YIR012W,APKFDSVGJQXUKY-UPWJBAEMSA-N
43136,YIR012W,QPVXKIMLGZQSRP-QCQJOOAYSA-N
43137,YIR012W,QPVXKIMLGZQSRP-QCQJOOAYSA-N
43138,YIR012W,GVMUFFMCUCUGSJ-MYEIURJPSA-N
43139,YIR012W,GVMUFFMCUCUGSJ-MYEIURJPSA-N
43140,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43141,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43142,YIR012W,JFIOVJDNOJYLKP-UHFFFAOYSA-N
43143,YIR012W,JFIOVJDNOJYLKP-UHFFFAOYSA-N
43144,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43145,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43146,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43147,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43148,YIR012W,ARUVKPQLZAKDPS-UHFFFAOYSA-L
43149,YIR012W,ARUVKPQLZAKDPS-UHFFFAOYSA-L
43150,YIR012W,STQGQHZAVUOBTE-VGBVRHCVSA-N
43151,YIR012W,STQGQHZAVUOBTE-VGBVRHCVSA-N
43152,YIR012W,STQGQHZAVUOBTE-UHFFFAOYSA-N
43153,YIR012W,STQGQHZAVUOBTE-UHFFFAOYSA-N
43154,YIR012W,GUGHGUXZJWAIAS-QQYBVWGSSA-N
43155,YIR012W,GUGHGUXZJWAIAS-QQYBVWGSSA-N
43156,YIR012W,GUGHGUXZJWAIAS-JDXUKZSWSA-N
43157,YIR012W,GUGHGUXZJWAIAS-JDXUKZSWSA-N
43158,YIR012W,GUGHGUXZJWAIAS-WLAZPUTRSA-N
43159,YIR012W,GUGHGUXZJWAIAS-WLAZPUTRSA-N
43160,YIR012W,GUGHGUXZJWAIAS-CFCXLQPVSA-N
43161,YIR012W,GUGHGUXZJWAIAS-CFCXLQPVSA-N
43162,YIR012W,GUGHGUXZJWAIAS-UHFFFAOYSA-N
43163,YIR012W,GUGHGUXZJWAIAS-UHFFFAOYSA-N
43164,YIR012W,GUGHGUXZJWAIAS-MJYIOURVSA-M
43165,YIR012W,GUGHGUXZJWAIAS-MJYIOURVSA-M
43166,YIR012W,AOJJSUZBOXZQNB-TZSSRYMLSA-N
43167,YIR012W,AOJJSUZBOXZQNB-TZSSRYMLSA-N
43168,YIR012W,AOJJSUZBOXZQNB-UHFFFAOYSA-N
43169,YIR012W,AOJJSUZBOXZQNB-UHFFFAOYSA-N
43170,YIR012W,MWWSFMDVAYGXBV-FGBJBKNOSA-N
43171,YIR012W,MWWSFMDVAYGXBV-FGBJBKNOSA-N
43172,YIR012W,MWWSFMDVAYGXBV-RUELKSSGSA-N
43173,YIR012W,MWWSFMDVAYGXBV-RUELKSSGSA-N
43174,YIR012W,AOJJSUZBOXZQNB-INXBFCNISA-N
43175,YIR012W,AOJJSUZBOXZQNB-INXBFCNISA-N
43176,YIR012W,GQCUYZNEXBHDNQ-KHLRXYNGSA-N
43177,YIR012W,GQCUYZNEXBHDNQ-KHLRXYNGSA-N
43178,YIR012W,AOJJSUZBOXZQNB-URZTXTQPSA-N
43179,YIR012W,AOJJSUZBOXZQNB-URZTXTQPSA-N
43180,YIR012W,BZEWSEKUUPWQDQ-UHFFFAOYSA-N
43181,YIR012W,BZEWSEKUUPWQDQ-UHFFFAOYSA-N
43182,YIR012W,WFJIVOKAWHGMBH-UHFFFAOYSA-N
43183,YIR012W,WFJIVOKAWHGMBH-UHFFFAOYSA-N
43184,YIR012W,KNZADIMHVBBPOA-UHFFFAOYSA-N
43185,YIR012W,KNZADIMHVBBPOA-UHFFFAOYSA-N
43186,YIR012W,KNZADIMHVBBPOA-UHFFFAOYSA-M
43187,YIR012W,KNZADIMHVBBPOA-UHFFFAOYSA-M
43188,YIR012W,RYAUSSKQMZRMAI-UHFFFAOYSA-N
43189,YIR012W,RYAUSSKQMZRMAI-UHFFFAOYSA-N
43190,YIR012W,RYAUSSKQMZRMAI-ALOPSCKCSA-N
43191,YIR012W,RYAUSSKQMZRMAI-ALOPSCKCSA-N
43192,YIR012W,LNEPOXFFQSENCJ-UHFFFAOYSA-N
43193,YIR012W,LNEPOXFFQSENCJ-UHFFFAOYSA-N
43194,YIR012W,GUTXTARXLVFHDK-UHFFFAOYSA-N
43195,YIR012W,GUTXTARXLVFHDK-UHFFFAOYSA-N
43196,YIR012W,QETRGFJTEVVJTC-UHFFFAOYSA-N
43197,YIR012W,QETRGFJTEVVJTC-UHFFFAOYSA-N
43198,YIR012W,ILRYLPWNYFXEMH-WHFBIAKZSA-N
43199,YIR012W,ILRYLPWNYFXEMH-WHFBIAKZSA-N
43200,YIR012W,LNEPOXFFQSENCJ-UHFFFAOYSA-O
43201,YIR012W,LNEPOXFFQSENCJ-UHFFFAOYSA-O
43202,YIR012W,VHVPQPYKVGDNFY-ZPGVKDDISA-N
43203,YIR012W,VHVPQPYKVGDNFY-ZPGVKDDISA-N
43204,YIR012W,VHVPQPYKVGDNFY-UHFFFAOYSA-N
43205,YIR012W,VHVPQPYKVGDNFY-UHFFFAOYSA-N
43206,YIR012W,VHVPQPYKVGDNFY-AVQIMAJZSA-N
43207,YIR012W,VHVPQPYKVGDNFY-AVQIMAJZSA-N
43208,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43209,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43210,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43211,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43212,YIR012W,CWPGNVFCJOPXFB-UHFFFAOYSA-N
43213,YIR012W,CWPGNVFCJOPXFB-UHFFFAOYSA-N
43214,YIR012W,NUAJSCFXZDPNDB-UHFFFAOYSA-N
43215,YIR012W,NUAJSCFXZDPNDB-UHFFFAOYSA-N
43216,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43217,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43218,YIR012W,KWGKDLIKAYFUFQ-UHFFFAOYSA-M
43219,YIR012W,KWGKDLIKAYFUFQ-UHFFFAOYSA-M
43220,YIR012W,FBOZXECLQNJBKD-ZDUSSCGKSA-N
43221,YIR012W,FBOZXECLQNJBKD-ZDUSSCGKSA-N
43222,YIR012W,FBOZXECLQNJBKD-UHFFFAOYSA-N
43223,YIR012W,FBOZXECLQNJBKD-UHFFFAOYSA-N
43224,YIR012W,ZMEJIQNLENSPMP-UHFFFAOYSA-L
43225,YIR012W,ZMEJIQNLENSPMP-UHFFFAOYSA-L
43226,YIR012W,FBOZXECLQNJBKD-CYBMUJFWSA-N
43227,YIR012W,FBOZXECLQNJBKD-CYBMUJFWSA-N
43228,YIR012W,UUVPYTIBUIBXTJ-CYBMUJFWSA-N
43229,YIR012W,UUVPYTIBUIBXTJ-CYBMUJFWSA-N
43230,YIR012W,WPTWHBJJBKNCQK-UHFFFAOYSA-M
43231,YIR012W,WPTWHBJJBKNCQK-UHFFFAOYSA-M
43232,YIR012W,FBOZXECLQNJBKD-ZDUSSCGKSA-L
43233,YIR012W,FBOZXECLQNJBKD-ZDUSSCGKSA-L
43234,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43235,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43236,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43237,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43238,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43239,YIR012W,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43240,YIR012W,XUBJEDZHBUPBKL-ZDUSSCGKSA-N
43241,YIR012W,XUBJEDZHBUPBKL-ZDUSSCGKSA-N
43242,YIR012W,XUBJEDZHBUPBKL-UHFFFAOYSA-N
43243,YIR012W,XUBJEDZHBUPBKL-UHFFFAOYSA-N
43244,YJR088C,APKFDSVGJQXUKY-ABNSSFQBSA-N
43245,YJR088C,APKFDSVGJQXUKY-ABNSSFQBSA-N
43246,YJR088C,APKFDSVGJQXUKY-UHFFFAOYSA-N
43247,YJR088C,APKFDSVGJQXUKY-UHFFFAOYSA-N
43248,YJR088C,APKFDSVGJQXUKY-INPOYWNPSA-N
43249,YJR088C,APKFDSVGJQXUKY-INPOYWNPSA-N
43250,YJR088C,APKFDSVGJQXUKY-UPWJBAEMSA-N
43251,YJR088C,APKFDSVGJQXUKY-UPWJBAEMSA-N
43252,YJR088C,QPVXKIMLGZQSRP-QCQJOOAYSA-N
43253,YJR088C,QPVXKIMLGZQSRP-QCQJOOAYSA-N
43254,YJR088C,GVMUFFMCUCUGSJ-MYEIURJPSA-N
43255,YJR088C,GVMUFFMCUCUGSJ-MYEIURJPSA-N
43256,YJR088C,JYIKNQVWKBUSNH-OGZDCFRISA-N
43257,YJR088C,JYIKNQVWKBUSNH-OGZDCFRISA-N
43258,YJR088C,JYIKNQVWKBUSNH-HBCMHMOUSA-N
43259,YJR088C,JYIKNQVWKBUSNH-HBCMHMOUSA-N
43260,YJR088C,ZUXABONWMNSFBN-UHFFFAOYSA-N
43261,YJR088C,ZUXABONWMNSFBN-UHFFFAOYSA-N
43262,YJR088C,STQGQHZAVUOBTE-VGBVRHCVSA-N
43263,YJR088C,STQGQHZAVUOBTE-VGBVRHCVSA-N
43264,YJR088C,STQGQHZAVUOBTE-UHFFFAOYSA-N
43265,YJR088C,STQGQHZAVUOBTE-UHFFFAOYSA-N
43266,YJR088C,GUGHGUXZJWAIAS-QQYBVWGSSA-N
43267,YJR088C,GUGHGUXZJWAIAS-QQYBVWGSSA-N
43268,YJR088C,GUGHGUXZJWAIAS-JDXUKZSWSA-N
43269,YJR088C,GUGHGUXZJWAIAS-JDXUKZSWSA-N
43270,YJR088C,GUGHGUXZJWAIAS-WLAZPUTRSA-N
43271,YJR088C,GUGHGUXZJWAIAS-WLAZPUTRSA-N
43272,YJR088C,GUGHGUXZJWAIAS-CFCXLQPVSA-N
43273,YJR088C,GUGHGUXZJWAIAS-CFCXLQPVSA-N
43274,YJR088C,GUGHGUXZJWAIAS-UHFFFAOYSA-N
43275,YJR088C,GUGHGUXZJWAIAS-UHFFFAOYSA-N
43276,YJR088C,GUGHGUXZJWAIAS-MJYIOURVSA-M
43277,YJR088C,GUGHGUXZJWAIAS-MJYIOURVSA-M
43278,YJR088C,HUPFGZXOMWLGNK-UHFFFAOYSA-N
43279,YJR088C,HUPFGZXOMWLGNK-UHFFFAOYSA-N
43280,YJR088C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43281,YJR088C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43282,YJR088C,WIELVDXKOYPANK-UHFFFAOYSA-N
43283,YJR088C,WIELVDXKOYPANK-UHFFFAOYSA-N
43284,YJR088C,DDXORDQKGIZAME-UHFFFAOYSA-N
43285,YJR088C,DDXORDQKGIZAME-UHFFFAOYSA-N
43286,YJR088C,RYAUSSKQMZRMAI-UHFFFAOYSA-N
43287,YJR088C,RYAUSSKQMZRMAI-UHFFFAOYSA-N
43288,YJR088C,RYAUSSKQMZRMAI-ALOPSCKCSA-N
43289,YJR088C,RYAUSSKQMZRMAI-ALOPSCKCSA-N
43290,YJR088C,RFHAOTPXVQNOHP-UHFFFAOYSA-N
43291,YJR088C,RFHAOTPXVQNOHP-UHFFFAOYSA-N
43292,YJR088C,VHVPQPYKVGDNFY-ZPGVKDDISA-N
43293,YJR088C,VHVPQPYKVGDNFY-ZPGVKDDISA-N
43294,YJR088C,VHVPQPYKVGDNFY-UHFFFAOYSA-N
43295,YJR088C,VHVPQPYKVGDNFY-UHFFFAOYSA-N
43296,YJR088C,VHVPQPYKVGDNFY-AVQIMAJZSA-N
43297,YJR088C,VHVPQPYKVGDNFY-AVQIMAJZSA-N
43298,YJR088C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43299,YJR088C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43300,YJR088C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43301,YJR088C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43302,YJR088C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43303,YJR088C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43304,YJR088C,KWGKDLIKAYFUFQ-UHFFFAOYSA-M
43305,YJR088C,KWGKDLIKAYFUFQ-UHFFFAOYSA-M
43306,YJR088C,PCZOHLXUXFIOCF-BXMDZJJMSA-N
43307,YJR088C,PCZOHLXUXFIOCF-BXMDZJJMSA-N
43308,YJR088C,PCZOHLXUXFIOCF-ZYFIBHMZSA-N
43309,YJR088C,PCZOHLXUXFIOCF-ZYFIBHMZSA-N
43310,YJR088C,PCZOHLXUXFIOCF-RZIVEKHBSA-N
43311,YJR088C,PCZOHLXUXFIOCF-RZIVEKHBSA-N
43312,YJR088C,PCZOHLXUXFIOCF-YIHZSZSYSA-N
43313,YJR088C,PCZOHLXUXFIOCF-YIHZSZSYSA-N
43314,YJR088C,HAWPXGHAZFHHAD-UHFFFAOYSA-N
43315,YJR088C,HAWPXGHAZFHHAD-UHFFFAOYSA-N
43316,YJR088C,QZIQJVCYUQZDIR-UHFFFAOYSA-N
43317,YJR088C,QZIQJVCYUQZDIR-UHFFFAOYSA-N
43318,YJR088C,SYNHCENRCUAUNM-UHFFFAOYSA-N
43319,YJR088C,SYNHCENRCUAUNM-UHFFFAOYSA-N
43320,YJR088C,AFLXUQUGROGEFA-UHFFFAOYSA-N
43321,YJR088C,AFLXUQUGROGEFA-UHFFFAOYSA-N
43322,YJR088C,NNLIGLZIWQGGJT-UHFFFAOYSA-N
43323,YJR088C,NNLIGLZIWQGGJT-UHFFFAOYSA-N
43324,YJR088C,WZHJKEUHNJHDLS-QTGUNEKASA-N
43325,YJR088C,WZHJKEUHNJHDLS-QTGUNEKASA-N
43326,YJR088C,WZHJKEUHNJHDLS-QTGUNEKASA-O
43327,YJR088C,WZHJKEUHNJHDLS-QTGUNEKASA-O
43328,YJR088C,FBOZXECLQNJBKD-ZDUSSCGKSA-N
43329,YJR088C,FBOZXECLQNJBKD-ZDUSSCGKSA-N
43330,YJR088C,FBOZXECLQNJBKD-UHFFFAOYSA-N
43331,YJR088C,FBOZXECLQNJBKD-UHFFFAOYSA-N
43332,YJR088C,ZMEJIQNLENSPMP-UHFFFAOYSA-L
43333,YJR088C,ZMEJIQNLENSPMP-UHFFFAOYSA-L
43334,YJR088C,FBOZXECLQNJBKD-CYBMUJFWSA-N
43335,YJR088C,FBOZXECLQNJBKD-CYBMUJFWSA-N
43336,YJR088C,UUVPYTIBUIBXTJ-CYBMUJFWSA-N
43337,YJR088C,UUVPYTIBUIBXTJ-CYBMUJFWSA-N
43338,YJR088C,WPTWHBJJBKNCQK-UHFFFAOYSA-M
43339,YJR088C,WPTWHBJJBKNCQK-UHFFFAOYSA-M
43340,YJR088C,FBOZXECLQNJBKD-ZDUSSCGKSA-L
43341,YJR088C,FBOZXECLQNJBKD-ZDUSSCGKSA-L
43342,YJR088C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43343,YJR088C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43344,YJR088C,WKSAUQYGYAYLPV-UHFFFAOYSA-N
43345,YJR088C,WKSAUQYGYAYLPV-UHFFFAOYSA-N
43346,YJR088C,KWVISVAMQJWJSZ-UHFFFAOYSA-N
43347,YJR088C,KWVISVAMQJWJSZ-UHFFFAOYSA-N
43348,YJR088C,KWVISVAMQJWJSZ-WUBAUXGGSA-N
43349,YJR088C,KWVISVAMQJWJSZ-WUBAUXGGSA-N
43350,YJR088C,KWVISVAMQJWJSZ-VKROHFNGSA-N
43351,YJR088C,KWVISVAMQJWJSZ-VKROHFNGSA-N
43352,YJR088C,KWVISVAMQJWJSZ-HCNCMGDQSA-N
43353,YJR088C,KWVISVAMQJWJSZ-HCNCMGDQSA-N
43354,YJR088C,KWVISVAMQJWJSZ-WTRFRPNVSA-N
43355,YJR088C,KWVISVAMQJWJSZ-WTRFRPNVSA-N
43356,YJR088C,DOMXUEMWDBAQBQ-WEVVVXLNSA-N
43357,YJR088C,DOMXUEMWDBAQBQ-WEVVVXLNSA-N
43358,YJR088C,REJLGAUYTKNVJM-UHFFFAOYSA-N
43359,YJR088C,REJLGAUYTKNVJM-UHFFFAOYSA-N
43360,YJR088C,REJLGAUYTKNVJM-SGXCCWNXSA-N
43361,YJR088C,REJLGAUYTKNVJM-SGXCCWNXSA-N
43362,YJR088C,REJLGAUYTKNVJM-DZKHCDKFSA-N
43363,YJR088C,REJLGAUYTKNVJM-DZKHCDKFSA-N
43364,YJR088C,NHWUIIRFZPLHSQ-GBSFPWIZSA-N
43365,YJR088C,NHWUIIRFZPLHSQ-GBSFPWIZSA-N
43366,YJR088C,VQQVWGVXDIPORV-UHFFFAOYSA-N
43367,YJR088C,VQQVWGVXDIPORV-UHFFFAOYSA-N
43368,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43369,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43370,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43371,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43372,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43373,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43374,YPL151C,YKJYKKNCCRKFSL-BFHYXJOUSA-N
43375,YPL151C,YKJYKKNCCRKFSL-BFHYXJOUSA-N
43376,YPL151C,YKJYKKNCCRKFSL-RDBSUJKOSA-N
43377,YPL151C,YKJYKKNCCRKFSL-RDBSUJKOSA-N
43378,YPL151C,GLVJGDLQHBCCEP-SOIKFHLCSA-N
43379,YPL151C,GLVJGDLQHBCCEP-SOIKFHLCSA-N
43380,YPL151C,YKJYKKNCCRKFSL-RDBSUJKOSA-O
43381,YPL151C,YKJYKKNCCRKFSL-RDBSUJKOSA-O
43382,YPL151C,VKJGBAJNNALVAV-UHFFFAOYSA-M
43383,YPL151C,VKJGBAJNNALVAV-UHFFFAOYSA-M
43384,YPL151C,MXJWRABVEGLYDG-UHFFFAOYSA-N
43385,YPL151C,MXJWRABVEGLYDG-UHFFFAOYSA-N
43386,YPL151C,VNFPBHJOKIVQEB-UHFFFAOYSA-N
43387,YPL151C,VNFPBHJOKIVQEB-UHFFFAOYSA-N
43388,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43389,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43390,YPL151C,BZEWSEKUUPWQDQ-UHFFFAOYSA-N
43391,YPL151C,BZEWSEKUUPWQDQ-UHFFFAOYSA-N
43392,YPL151C,WFJIVOKAWHGMBH-UHFFFAOYSA-N
43393,YPL151C,WFJIVOKAWHGMBH-UHFFFAOYSA-N
43394,YPL151C,KNZADIMHVBBPOA-UHFFFAOYSA-N
43395,YPL151C,KNZADIMHVBBPOA-UHFFFAOYSA-N
43396,YPL151C,KNZADIMHVBBPOA-UHFFFAOYSA-M
43397,YPL151C,KNZADIMHVBBPOA-UHFFFAOYSA-M
43398,YPL151C,DDXORDQKGIZAME-UHFFFAOYSA-N
43399,YPL151C,DDXORDQKGIZAME-UHFFFAOYSA-N
43400,YPL151C,RYAUSSKQMZRMAI-UHFFFAOYSA-N
43401,YPL151C,RYAUSSKQMZRMAI-UHFFFAOYSA-N
43402,YPL151C,RYAUSSKQMZRMAI-ALOPSCKCSA-N
43403,YPL151C,RYAUSSKQMZRMAI-ALOPSCKCSA-N
43404,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43405,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43406,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43407,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43408,YPL151C,VHVPQPYKVGDNFY-ZPGVKDDISA-N
43409,YPL151C,VHVPQPYKVGDNFY-ZPGVKDDISA-N
43410,YPL151C,VHVPQPYKVGDNFY-UHFFFAOYSA-N
43411,YPL151C,VHVPQPYKVGDNFY-UHFFFAOYSA-N
43412,YPL151C,VHVPQPYKVGDNFY-AVQIMAJZSA-N
43413,YPL151C,VHVPQPYKVGDNFY-AVQIMAJZSA-N
43414,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43415,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43416,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43417,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43418,YPL151C,KWGKDLIKAYFUFQ-UHFFFAOYSA-M
43419,YPL151C,KWGKDLIKAYFUFQ-UHFFFAOYSA-M
43420,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43421,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43422,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43423,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43424,YPL151C,BYBLEWFAAKGYCD-UHFFFAOYSA-N
43425,YPL151C,BYBLEWFAAKGYCD-UHFFFAOYSA-N
43426,YPL151C,MCCACAIVAXEFAL-UHFFFAOYSA-N
43427,YPL151C,MCCACAIVAXEFAL-UHFFFAOYSA-N
43428,YPL151C,INFDPOAKFNIJBF-UHFFFAOYSA-N
43429,YPL151C,INFDPOAKFNIJBF-UHFFFAOYSA-N
43430,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43431,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43432,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43433,YPL151C,XTPOJZQDRYWGAK-UHFFFAOYSA-P
43434,YPL151C,WJCNZQLZVWNLKY-UHFFFAOYSA-N
43435,YPL151C,WJCNZQLZVWNLKY-UHFFFAOYSA-N
43436,YPL151C,JBAITADHMBPOQQ-UHFFFAOYSA-N
43437,YPL151C,JBAITADHMBPOQQ-UHFFFAOYSA-N
43438,YPL151C,VQQVWGVXDIPORV-UHFFFAOYSA-N
43439,YPL151C,VQQVWGVXDIPORV-UHFFFAOYSA-N
43440,YDR450W,RGCKGOZRHPZPFP-UHFFFAOYSA-N
43441,YDR450W,RGCKGOZRHPZPFP-UHFFFAOYSA-N
43442,YDR450W,JKYKXTRKURYNGW-UHFFFAOYSA-N
43443,YDR450W,JKYKXTRKURYNGW-UHFFFAOYSA-N
43444,YDR450W,RLMLFADXHJLPSQ-NPPFTVEMSA-N
43445,YDR450W,RLMLFADXHJLPSQ-NPPFTVEMSA-N
43446,YDR450W,RLMLFADXHJLPSQ-QKCBWMAHSA-N
43447,YDR450W,RLMLFADXHJLPSQ-QKCBWMAHSA-N
43448,YDR450W,TWOWSRSKGJSZHZ-ZRCCEHQSSA-N
43449,YDR450W,TWOWSRSKGJSZHZ-ZRCCEHQSSA-N
43450,YDR450W,TWOWSRSKGJSZHZ-UHFFFAOYSA-N
43451,YDR450W,TWOWSRSKGJSZHZ-UHFFFAOYSA-N
43452,YDR450W,IRQXZTBHNKVIRL-WLPXIZQPSA-N
43453,YDR450W,IRQXZTBHNKVIRL-WLPXIZQPSA-N
43454,YDR450W,IRQXZTBHNKVIRL-GOTQHHPNSA-N
43455,YDR450W,IRQXZTBHNKVIRL-GOTQHHPNSA-N
43456,YDR450W,IRQXZTBHNKVIRL-GDWGASRHSA-N
43457,YDR450W,IRQXZTBHNKVIRL-GDWGASRHSA-N
